,Unnamed: 0,propertyID_hemnet,houseAddress_1,houseAddress_2,Municipality,Date_of_sale_txt,Date_of_sale,Final_price,Starting_price,Housing_type,Tenure_type,Rooms,Living_Area_m2,Ancillary_Area_m2,Lot_area_m2,year_built,Ground_Rent_perYear,Operating_Cost,Patio_dummy,Elevator_dummy,Balcony_Dummy,Floor,Total_Floors,link
92,93,703837.0,Rösvägen 4,"ÄLVÄNGEN, Ale kommun",Ale,13 juli 2017,2017-07-13,1450000,1450000.0,Plot of land,Ownership,0.0,0.0,0.0,1300,0,0,0,0,0,0,,,https://www.hemnet.se/salda/tomt-alvangen-ale-kommun-rosvagen-4-703837
93,94,698664.0,Solhöjdsvägen,"Älvängen, Ale kommun",Ale,27 juni 2017,2017-06-27,1200000,1150000.0,Plot of land,Ownership,0.0,0.0,0.0,695,0,0,0,0,0,0,,,https://www.hemnet.se/salda/tomt-alvangen-ale-kommun-solhojdsvagen-698664
94,95,688604.0,Skönningared 410,"SKEPPLANDA, Ale kommun",Ale,9 juni 2017,2017-06-09,850000,850000.0,Plot of land,Ownership,0.0,0.0,0.0,2000,0,0,0,0,0,0,,,https://www.hemnet.se/salda/tomt-skepplanda-ale-kommun-skonningared-410-688604
95,96,675290.0,Tomt i Skönningared,Ale kommun,Ale,15 maj 2017,2017-05-15,730000,780000.0,Plot of land,Ownership,0.0,0.0,0.0,1209,0,0,0,0,0,0,,,https://www.hemnet.se/salda/tomt-ale-kommun-tomt-i-skonningared-675290
96,97,666877.0,Granåsvägen 18c,"NÖDINGE, Ale kommun",Ale,28 april 2017,2017-04-28,850000,595000.0,Plot of land,Ownership,0.0,0.0,0.0,1344,0,0,0,0,0,0,,,https://www.hemnet.se/salda/tomt-nodinge-ale-kommun-granasvagen-18c-666877
97,98,635170.0,Länsmansvägen,"Älvängen, Ale kommun",Ale,21 februari 2017,2017-02-21,1445000,1075000.0,Plot of land,Ownership,0.0,0.0,0.0,1255,0,0,0,0,0,0,,,https://www.hemnet.se/salda/tomt-alvangen-ale-kommun-lansmansvagen-635170
98,99,630766.0,Gunntorp 355,"SKEPPLANDA, Ale kommun",Ale,9 februari 2017,2017-02-09,395000,395000.0,Plot of land,Ownership,0.0,0.0,0.0,1732,0,0,0,0,0,0,,,https://www.hemnet.se/salda/tomt-skepplanda-ale-kommun-gunntorp-355-630766
99,100,516257.0,Hövägen,"Älvängen, Ale kommun",Ale,7 december 2016,2016-12-07,775000,775000.0,Plot of land,Ownership,0.0,0.0,0.0,805,0,0,0,0,0,0,,,https://www.hemnet.se/salda/tomt-alvangen-ale-kommun-hovagen-516257
100,101,516258.0,Hövägen,"Älvängen, Ale kommun",Ale,5 december 2016,2016-12-05,725000,725000.0,Plot of land,Ownership,0.0,0.0,0.0,667,0,0,0,0,0,0,,,https://www.hemnet.se/salda/tomt-alvangen-ale-kommun-hovagen-516258
101,102,591621.0,Jordfallsvägen,"Bohus, Ale kommun",Ale,25 oktober 2016,2016-10-25,1650000,1350000.0,Plot of land,Ownership,0.0,0.0,0.0,987,0,0,0,0,0,0,,,https://www.hemnet.se/salda/tomt-bohus-ale-kommun-jordfallsvagen-591621
102,103,591538.0,Relsbo Gård Tomt Nr 1 280,"Nödinge, Ale kommun",Ale,19 oktober 2016,2016-10-19,650000,675000.0,Plot of land,Ownership,0.0,0.0,0.0,1200,0,0,0,0,0,0,,,https://www.hemnet.se/salda/tomt-nodinge-ale-kommun-relsbo-gard-tomt-nr-1-280-591538
103,104,591537.0,"Relsbo Gård, Tomt Nr 2 280","Nödinge, Ale kommun",Ale,19 oktober 2016,2016-10-19,650000,675000.0,Plot of land,Ownership,0.0,0.0,0.0,1200,0,0,0,0,0,0,,,"https://www.hemnet.se/salda/tomt-nodinge-ale-kommun-relsbo-gard,-tomt-nr-2-280-591537"
104,105,587782.0,Ölanda 299,"Älvängen, Ale kommun",Ale,10 oktober 2016,2016-10-10,300000,340000.0,Plot of land,Ownership,0.0,0.0,0.0,1540,0,0,0,0,0,0,,,https://www.hemnet.se/salda/tomt-alvangen-ale-kommun-olanda-299-587782
105,106,585785.0,Skönningared 0,"Ale, Ale kommun",Ale,7 oktober 2016,2016-10-07,525000,525000.0,Plot of land,Ownership,0.0,0.0,0.0,2414,0,0,0,0,0,0,,,https://www.hemnet.se/salda/tomt-ale-ale-kommun-skonningared-0-585785
106,107,573196.0,Bäckvägen 2,"ÄLVÄNGEN, Ale kommun",Ale,12 september 2016,2016-09-12,1450000,1200000.0,Plot of land,Ownership,0.0,0.0,0.0,747,0,0,0,0,0,0,,,https://www.hemnet.se/salda/tomt-alvangen-ale-kommun-backvagen-2-573196
107,108,557897.0,Alvhem,"Alvhem, Ale kommun",Ale,17 augusti 2016,2016-08-17,600000,595000.0,Plot of land,Ownership,0.0,0.0,0.0,1536,0,0,0,0,0,0,,,https://www.hemnet.se/salda/tomt-alvhem-ale-kommun-alvhem-557897
108,109,525144.0,Skönningared,"Skepplanda, Ale kommun",Ale,31 maj 2016,2016-05-31,645000,695000.0,Plot of land,Ownership,0.0,0.0,0.0,1111,0,0,0,0,0,0,,,https://www.hemnet.se/salda/tomt-skepplanda-ale-kommun-skonningared-525144
109,110,523710.0,Svenstorp,"Älvängen, Ale kommun",Ale,26 maj 2016,2016-05-26,600000,600000.0,Plot of land,Ownership,0.0,0.0,0.0,2239,0,0,0,0,0,0,,,https://www.hemnet.se/salda/tomt-alvangen-ale-kommun-svenstorp-523710
110,111,520168.0,Del av Starrkärrs-Torp 3:1,"Älvängen, Ale kommun",Ale,23 maj 2016,2016-05-23,860000,650000.0,Plot of land,Ownership,0.0,0.0,0.0,0,0,0,0,0,0,0,,,https://www.hemnet.se/salda/tomt-alvangen-ale-kommun-del-av-starrkarrs-torp-3-1-520168
111,112,510940.0,Länsmansvägen,"Älvängen, Ale kommun",Ale,12 maj 2016,2016-05-12,795000,850000.0,Plot of land,Ownership,0.0,0.0,0.0,1231,0,0,0,0,0,0,,,https://www.hemnet.se/salda/tomt-alvangen-ale-kommun-lansmansvagen-510940
112,113,504312.0,Kronogården tomt nr 19,"Älvängen, Ale kommun",Ale,20 april 2016,2016-04-20,1100000,775000.0,Plot of land,Ownership,0.0,0.0,0.0,806,0,0,0,0,0,0,,,https://www.hemnet.se/salda/tomt-alvangen-ale-kommun-kronogarden-tomt-nr-19-504312
113,114,490512.0,Ängarnas väg 16,"NÖDINGE, Ale kommun",Ale,18 mars 2016,2016-03-18,850000,795000.0,Plot of land,Ownership,0.0,0.0,0.0,700,0,0,0,0,0,0,,,https://www.hemnet.se/salda/tomt-nodinge-ale-kommun-angarnas-vag-16-490512
114,115,470304.0,Källtorpsvägen,"Bohus, Ale kommun",Ale,1 februari 2016,2016-02-01,950000,950000.0,Plot of land,Ownership,0.0,0.0,0.0,613,0,0,0,0,0,0,,,https://www.hemnet.se/salda/tomt-bohus-ale-kommun-kalltorpsvagen-470304
115,116,469876.0,Ängarnas väg 9,"Nödinge, Ale kommun",Ale,29 januari 2016,2016-01-29,1250000,1000000.0,Plot of land,Ownership,0.0,0.0,0.0,750,0,0,0,0,0,0,,,https://www.hemnet.se/salda/tomt-nodinge-ale-kommun-angarnas-vag-9-469876
116,117,632303.0,Vikaredsvägen 34 Tomt H,"Älvängen, Ale kommun",Ale,15 januari 2016,2016-01-15,1300000,3210000.0,Plot of land,Ownership,0.0,0.0,0.0,662,0,0,0,0,0,0,,,https://www.hemnet.se/salda/tomt-alvangen-ale-kommun-vikaredsvagen-34-tomt-h-632303
117,118,462859.0,Fablernas väg,"Älvängen, Ale kommun",Ale,12 januari 2016,2016-01-12,995000,995000.0,Plot of land,Ownership,0.0,0.0,0.0,1360,0,0,0,0,0,0,,,https://www.hemnet.se/salda/tomt-alvangen-ale-kommun-fablernas-vag-462859
118,119,461925.0,Skogsgläntan 12,"Älvängen, Ale kommun",Ale,8 januari 2016,2016-01-08,975000,875000.0,Plot of land,Ownership,0.0,0.0,0.0,805,0,0,0,0,0,0,,,https://www.hemnet.se/salda/tomt-alvangen-ale-kommun-skogsglantan-12-461925
119,120,461846.0,Skogsgläntan 10,"Älvängen, Ale kommun",Ale,7 januari 2016,2016-01-07,850000,850000.0,Plot of land,Ownership,0.0,0.0,0.0,811,0,0,0,0,0,0,,,https://www.hemnet.se/salda/tomt-alvangen-ale-kommun-skogsglantan-10-461846
120,121,457958.0,Lindåsen (tomt),"Nödinge, Ale kommun",Ale,14 december 2015,2015-12-14,375000,475000.0,Plot of land,Ownership,0.0,0.0,0.0,1427,0,0,0,0,0,0,,,https://www.hemnet.se/salda/tomt-nodinge-ale-kommun-lindasen-tomt-457958
121,122,447098.0,Hövägen,"Älvängen, Ale kommun",Ale,18 november 2015,2015-11-18,750000,750000.0,Plot of land,Ownership,0.0,0.0,0.0,766,0,0,0,0,0,0,,,https://www.hemnet.se/salda/tomt-alvangen-ale-kommun-hovagen-447098
122,123,431938.0,Skogsgläntan 13,"Älvängen, Ale kommun",Ale,20 oktober 2015,2015-10-20,1015000,875000.0,Plot of land,Ownership,0.0,0.0,0.0,871,0,0,0,0,0,0,,,https://www.hemnet.se/salda/tomt-alvangen-ale-kommun-skogsglantan-13-431938
123,124,430472.0,Del av Färdsle 1:2,"Skepplanda, Ale kommun",Ale,16 oktober 2015,2015-10-16,230000,200000.0,Plot of land,Ownership,0.0,0.0,0.0,0,0,0,0,0,0,0,,,https://www.hemnet.se/salda/tomt-skepplanda-ale-kommun-del-av-fardsle-1-2-430472
124,125,417409.0,Skogsgläntan 14,"Älvängen, Ale kommun",Ale,28 september 2015,2015-09-28,900000,900000.0,Plot of land,Ownership,0.0,0.0,0.0,807,0,0,0,0,0,0,,,https://www.hemnet.se/salda/tomt-alvangen-ale-kommun-skogsglantan-14-417409
125,126,414095.0,Skogsgläntan 1,"Älvängen, Ale kommun",Ale,16 september 2015,2015-09-16,850000,800000.0,Plot of land,Ownership,0.0,0.0,0.0,944,0,0,0,0,0,0,,,https://www.hemnet.se/salda/tomt-alvangen-ale-kommun-skogsglantan-1-414095
126,127,410299.0,Skogsgläntan 15,"Älvängen, Ale kommun",Ale,11 september 2015,2015-09-11,1260000,875000.0,Plot of land,Ownership,0.0,0.0,0.0,854,0,0,0,0,0,0,,,https://www.hemnet.se/salda/tomt-alvangen-ale-kommun-skogsglantan-15-410299
127,128,411407.0,Skogsgläntan 11,"Älvängen, Ale kommun",Ale,9 september 2015,2015-09-09,950000,875000.0,Plot of land,Ownership,0.0,0.0,0.0,923,0,0,0,0,0,0,,,https://www.hemnet.se/salda/tomt-alvangen-ale-kommun-skogsglantan-11-411407
128,129,442123.0,Torpvägen 115,"Älvängen, Ale kommun",Ale,21 augusti 2015,2015-08-21,675000,675000.0,Plot of land,Ownership,0.0,0.0,0.0,1708,0,0,0,0,0,0,,,https://www.hemnet.se/salda/tomt-alvangen-ale-kommun-torpvagen-115-442123
129,130,381448.0,Ivar Arosenius Väg,"Älvängen, Ale kommun",Ale,3 juli 2015,2015-07-03,750000,750000.0,Plot of land,Ownership,0.0,0.0,0.0,809,0,0,0,0,0,0,,,https://www.hemnet.se/salda/tomt-alvangen-ale-kommun-ivar-arosenius-vag-381448
130,131,356049.0,Kronogården tomt nr 18,"Älvängen, Ale kommun",Ale,25 maj 2015,2015-05-25,850000,850000.0,Plot of land,Ownership,0.0,0.0,0.0,814,0,0,0,0,0,0,,,https://www.hemnet.se/salda/tomt-alvangen-ale-kommun-kronogarden-tomt-nr-18-356049
131,132,344170.0,Kronogården tomt nr 1,"Älvängen, Ale kommun",Ale,4 maj 2015,2015-05-04,900000,850000.0,Plot of land,Ownership,0.0,0.0,0.0,803,0,0,0,0,0,0,,,https://www.hemnet.se/salda/tomt-alvangen-ale-kommun-kronogarden-tomt-nr-1-344170
132,133,337756.0,Kronogården tomt nr 17,"Älvängen, Ale kommun",Ale,29 april 2015,2015-04-29,900000,900000.0,Plot of land,Ownership,0.0,0.0,0.0,844,0,0,0,0,0,0,,,https://www.hemnet.se/salda/tomt-alvangen-ale-kommun-kronogarden-tomt-nr-17-337756
133,134,328513.0,Alvhem,"Alvhem, Ale kommun",Ale,10 april 2015,2015-04-10,500000,595000.0,Plot of land,Ownership,0.0,0.0,0.0,1610,0,0,0,0,0,0,,,https://www.hemnet.se/salda/tomt-alvhem-ale-kommun-alvhem-328513
134,135,304545.0,Granåsvägen 23,"Nödinge, Ale kommun",Ale,18 februari 2015,2015-02-18,540000,575000.0,Plot of land,Ownership,0.0,0.0,0.0,2970,0,0,0,0,0,0,,,https://www.hemnet.se/salda/tomt-nodinge-ale-kommun-granasvagen-23-304545
135,136,274774.0,Starrkärr 4:62,"Älvängen, Ale kommun",Ale,18 november 2014,2014-11-18,795000,795000.0,Plot of land,Ownership,0.0,0.0,0.0,963,0,0,0,0,0,0,,,https://www.hemnet.se/salda/tomt-alvangen-ale-kommun-starrkarr-4-62-274774
136,137,253488.0,Rishedsvägen 19,"Alafors, Ale kommun",Ale,30 september 2014,2014-09-30,1050000,950000.0,Plot of land,Ownership,0.0,0.0,0.0,1982,0,0,0,0,0,0,,,https://www.hemnet.se/salda/tomt-alafors-ale-kommun-rishedsvagen-19-253488
137,138,155209.0,Granåsvägen 18,"Nödinge, Ale kommun",Ale,25 februari 2014,2014-02-25,525000,525000.0,Plot of land,Ownership,0.0,0.0,0.0,1344,0,0,0,0,0,0,,,https://www.hemnet.se/salda/tomt-nodinge-ale-kommun-granasvagen-18-155209
138,139,125244.0,Ljungvägen 23,"Nol, Ale kommun",Ale,22 november 2013,2013-11-22,580000,625000.0,Plot of land,Ownership,0.0,0.0,0.0,1304,0,0,0,0,0,0,,,https://www.hemnet.se/salda/tomt-nol-ale-kommun-ljungvagen-23-125244
139,140,74995.0,Nypongången 2,"Nödinge, Ale kommun",Ale,17 juli 2013,2013-07-17,985000,985000.0,Plot of land,Ownership,0.0,0.0,0.0,748,0,0,0,0,0,0,,,https://www.hemnet.se/salda/tomt-nodinge-ale-kommun-nypongangen-2-74995
140,141,145362.0,Fyrklövergatan 4,"Nödinge, Ale kommun",Ale,1 juli 2013,2013-07-01,695000,650000.0,Plot of land,Ownership,0.0,0.0,0.0,1245,0,0,0,0,0,0,,,https://www.hemnet.se/salda/tomt-nodinge-ale-kommun-fyrklovergatan-4-145362
141,142,35524.0,Dalabäcken 125,"Nödinge, Ale kommun",Ale,5 februari 2013,2013-02-05,350000,495000.0,Plot of land,Ownership,0.0,49.0,0.0,0,1950,0,0,0,0,0,,,https://www.hemnet.se/salda/tomt-49m2-nodinge-ale-kommun-dalabacken-125-35524
142,143,106968.0,Bräckans Väg,"Nödinge, Ale kommun",Ale,1 februari 2013,2013-02-01,1750000,2500000.0,Plot of land,Ownership,0.0,0.0,0.0,0,0,0,0,0,0,0,,,https://www.hemnet.se/salda/tomt-nodinge-ale-kommun-brackans-vag-106968
143,144,361578.0,Ramstorp 2:33,"Alvhem, Ale kommun",Ale,27 december 2012,2012-12-27,250000,250000.0,Plot of land,Ownership,0.0,0.0,0.0,0,0,0,0,0,0,0,,,https://www.hemnet.se/salda/tomt-alvhem-ale-kommun-ramstorp-2-33-361578
144,145,4.162511144279416e+18,Bärs lid 41,"Skepplanda, Ale kommun",Ale,15 januari 2023,2023-01-15,2300000,0.0,detached house,Ownership,6.0,145.0,96.0,1030,1974,0,34333,0,0,0,,,https://www.hemnet.se/salda/villa-6rum-skepplanda-ale-kommun-bars-lid-41-4162511144279415784
145,146,6.807363962579018e+18,Fredings väg 8,"Alafors, Ale kommun",Ale,11 januari 2023,2023-01-11,2560000,0.0,detached house,Ownership,5.0,127.0,0.0,1169,1922,0,36252,1,0,0,,,https://www.hemnet.se/salda/villa-5rum-alafors-ale-kommun-fredings-vag-8-6807363962579018237
146,147,6.738906027904233e+18,Brattåsvägen 13,"Älvängen, Ale kommun",Ale,2 januari 2023,2023-01-02,4500000,0.0,detached house,Ownership,0.0,190.0,17.0,988,1965,0,29279,0,0,0,,,https://www.hemnet.se/salda/villa-190m2-alvangen-ale-kommun-brattasvagen-13-6738906027904234724
147,148,3.503745671038062e+18,Kollanda 460,"Älvängen, Ale kommun",Ale,27 december 2022,2022-12-27,3000000,0.0,detached house,Ownership,5.0,66.0,90.0,13563,1893,0,28257,0,0,0,,,https://www.hemnet.se/salda/villa-5rum-alvangen-ale-kommun-kollanda-460-3503745671038062042
148,149,4.648467483282331e+18,Nytorpsvägen 5,"Älvängen, Ale kommun",Ale,22 december 2022,2022-12-22,4450000,0.0,detached house,Ownership,8.0,110.0,65.0,1481,1948,0,45763,0,0,0,,,https://www.hemnet.se/salda/villa-8rum-alvangen-ale-kommun-nytorpsvagen-5-4648467483282330486
149,150,5.20226110692174e+18,Sannum Södergård 490 - Del av Sannum 1:4,"Nol, Ale kommun",Ale,20 december 2022,2022-12-20,2500000,0.0,detached house,Ownership,3.0,70.0,0.0,0,1880,0,25500,0,0,0,,,https://www.hemnet.se/salda/villa-3rum-nol-ale-kommun-sannum-sodergard-490-del-av-sannum-1-4-5202261106921740937
150,151,5.550366383637912e+18,Båtsmansvägen 6,"Älvängen, Ale kommun",Ale,16 december 2022,2022-12-16,5300000,0.0,detached house,Ownership,5.0,158.0,23.0,1124,1923,0,30200,1,0,1,,,https://www.hemnet.se/salda/villa-5rum-alvangen-ale-kommun-batsmansvagen-6-5550366383637910418
151,152,7.594797870399938e+18,Huldrornas väg 27,"Älvängen, Ale kommun",Ale,16 december 2022,2022-12-16,3650000,0.0,detached house,Right of residence,5.0,127.0,0.0,0,0,0,19800,0,0,0,,,https://www.hemnet.se/salda/villa-5rum-alvangen-ale-kommun-huldrornas-vag-27-7594797870399938287
152,153,7.042761401499854e+17,Ängsullsvägen 23,"Nol, Ale kommun",Ale,15 december 2022,2022-12-15,3500000,0.0,detached house,Right of residence,5.0,125.0,0.0,0,2020,0,15000,1,0,0,,,https://www.hemnet.se/salda/villa-5rum-nol-ale-kommun-angsullsvagen-23-704276140149985458
153,154,8.59913155237015e+17,Patron Ahlmanns allé 22,"Nödinge, Ale kommun",Ale,13 december 2022,2022-12-13,5100000,0.0,detached house,Ownership,4.0,115.0,0.0,542,2006,0,41677,1,0,0,,,https://www.hemnet.se/salda/villa-4rum-nodinge-ale-kommun-patron-ahlmanns-alle-22-859913155237014985
154,155,7.65837328288008e+18,Relsbo 293A,"Nödinge, Ale kommun",Ale,12 december 2022,2022-12-12,6750000,0.0,detached house,Ownership,6.0,173.0,0.0,1170,2017,0,49299,0,0,0,,,https://www.hemnet.se/salda/villa-6rum-nodinge-ale-kommun-relsbo-293a-7658373282880080701
155,156,9.495686153044682e+17,Utby 200,"Älvängen, Ale kommun",Ale,11 december 2022,2022-12-11,3700000,0.0,detached house,Ownership,6.0,105.0,0.0,4916,1924,0,0,0,0,0,,,https://www.hemnet.se/salda/villa-6rum-alvangen-ale-kommun-utby-200-949568615304468142
156,157,4.072879683610096e+18,Nedre skogsbacken 10,"Alafors, Ale kommun",Ale,10 december 2022,2022-12-10,4200000,0.0,detached house,Ownership,7.0,112.0,144.0,1087,1977,0,41243,1,0,0,,,https://www.hemnet.se/salda/villa-7rum-alafors-ale-kommun-nedre-skogsbacken-10-4072879683610095564
157,158,4.1928707397952466e+18,Rönnvägen 7,"Bohus, Ale kommun",Ale,10 december 2022,2022-12-10,4895000,0.0,detached house,Ownership,5.0,109.0,71.0,735,1966,0,28700,0,0,0,,,https://www.hemnet.se/salda/villa-5rum-bohus-ale-kommun-ronnvagen-7-4192870739795245884
158,159,1.1884155821669678e+18,Björklövsvägen 7,"Älvängen, Ale kommun",Ale,8 december 2022,2022-12-08,3755000,0.0,detached house,Ownership,7.0,153.0,60.0,910,1976,0,29666,1,0,0,,,https://www.hemnet.se/salda/villa-7rum-alvangen-ale-kommun-bjorklovsvagen-7-1188415582166967745
159,160,9.179244448716056e+18,Södra Ängsvägen 2,"Nol, Ale kommun",Ale,6 december 2022,2022-12-06,4300000,0.0,detached house,Ownership,5.0,112.0,112.0,1250,1951,0,41522,0,0,0,,,https://www.hemnet.se/salda/villa-5rum-nol-ale-kommun-sodra-angsvagen-2-9179244448716055945
160,161,6.821108305146667e+18,Åkergränd 2,"Bohus, Ale kommun",Ale,1 december 2022,2022-12-01,4750000,0.0,detached house,Ownership,5.0,110.0,50.0,927,1957,0,39370,0,0,0,,,https://www.hemnet.se/salda/villa-5rum-bohus-ale-kommun-akergrand-2-6821108305146667229
161,162,2.203562874991956e+18,Sandsjödal 270,"Ale, Ale kommun",Ale,30 november 2022,2022-11-30,3425000,0.0,detached house,Ownership,6.0,85.0,96.0,3945,1976,0,28927,0,0,0,,,https://www.hemnet.se/salda/villa-6rum-ale-ale-kommun-sandsjodal-270-2203562874991956066
162,163,9.12948590296628e+18,Skogstorp 205,"Skepplanda, Ale kommun",Ale,29 november 2022,2022-11-29,3250000,0.0,detached house,Ownership,5.0,110.0,80.0,5155,1952,0,30900,1,0,0,,,https://www.hemnet.se/salda/villa-5rum-skepplanda-ale-kommun-skogstorp-205-9129485902966279108
163,164,7.939241542573332e+18,Eklidsvägen 17,"Alafors, Ale kommun",Ale,24 november 2022,2022-11-24,3500000,0.0,detached house,Right of residence,4.0,93.0,0.0,0,2015,0,29450,1,0,0,,,https://www.hemnet.se/salda/villa-4rum-alafors-ale-kommun-eklidsvagen-17-7939241542573333373
164,165,3.0273864804730276e+18,Östergårdsvägen 29,"Skepplanda, Ale kommun",Ale,19 november 2022,2022-11-19,2800000,0.0,detached house,Ownership,4.0,135.0,0.0,476,1973,0,38317,0,0,0,,,https://www.hemnet.se/salda/villa-4rum-skepplanda-ale-kommun-ostergardsvagen-29-3027386480473027425
165,166,8.980842704294557e+18,Stomvägen 9,"Nödinge, Ale kommun",Ale,15 november 2022,2022-11-15,3500000,0.0,detached house,Ownership,5.0,115.0,25.0,734,1972,0,50457,1,0,0,,,https://www.hemnet.se/salda/villa-5rum-nodinge-ale-kommun-stomvagen-9-8980842704294556884
166,167,8.560267696379233e+18,Vårlöksvägen 61,"Älvängen, Ale kommun",Ale,11 november 2022,2022-11-11,3150000,0.0,detached house,Ownership,4.0,113.0,8.0,235,1972,0,51340,1,0,0,,,https://www.hemnet.se/salda/villa-4rum-alvangen-ale-kommun-varloksvagen-61-8560267696379233260
167,168,2.2082123534108288e+18,Skårdalsvägen 75B,"Bohus, Ale kommun",Ale,8 november 2022,2022-11-08,4300000,0.0,detached house,Ownership,4.0,95.0,66.0,855,1927,0,57243,0,0,0,,,https://www.hemnet.se/salda/villa-4rum-bohus-ale-kommun-skardalsvagen-75b-2208212353410828758
168,169,4.1463697319527424e+18,Parkgränd 5,"Bohus, Ale kommun",Ale,4 november 2022,2022-11-04,4900000,0.0,detached house,Ownership,4.0,106.0,38.0,1048,0,0,41638,0,0,0,,,https://www.hemnet.se/salda/villa-4rum-bohus-ale-kommun-parkgrand-5-4146369731952742153
169,170,4.792116892232681e+18,Huldrornas väg 31,"Älvängen, Ale kommun",Ale,3 november 2022,2022-11-03,4300000,0.0,detached house,Right of residence,6.0,127.0,0.0,0,0,0,28000,1,0,0,,,https://www.hemnet.se/salda/villa-6rum-alvangen-ale-kommun-huldrornas-vag-31-4792116892232682002
170,171,6.807713906057643e+18,Alevägen 12,"Nol, Ale kommun",Ale,3 november 2022,2022-11-03,2150000,0.0,detached house,Ownership,3.0,85.0,0.0,3777,1930,0,40422,1,0,0,,,https://www.hemnet.se/salda/villa-3rum-nol-ale-kommun-alevagen-12-6807713906057643227
171,172,5.131090149184251e+18,Snäckebäcken 105,"Nol, Ale kommun",Ale,1 november 2022,2022-11-01,11700000,0.0,Farm without agriculture,Ownership,0.0,0.0,0.0,0,0,0,0,0,0,0,,,https://www.hemnet.se/salda/villa-nol-ale-kommun-snackebacken-105-5131090149184251218
172,173,3.451071627038882e+18,Keillers väg 15,"Surte, Ale kommun",Ale,1 november 2022,2022-11-01,6100000,0.0,detached house,Ownership,6.0,180.0,0.0,1783,2007,0,44721,0,0,0,,,https://www.hemnet.se/salda/villa-6rum-surte-ale-kommun-keillers-vag-15-3451071627038881626
173,174,6.340900943773275e+18,Ryd 435,"Nol, Ale kommun",Ale,28 oktober 2022,2022-10-28,2900000,0.0,detached house,Ownership,3.0,67.0,5.0,4351,1978,0,27685,0,0,0,,,https://www.hemnet.se/salda/villa-3rum-nol-ale-kommun-ryd-435-6340900943773275234
174,175,4.671464278484196e+18,Huldrornas väg 39,"Älvängen, Ale kommun",Ale,26 oktober 2022,2022-10-26,4000000,0.0,detached house,Right of residence,6.0,127.0,0.0,0,0,0,27000,1,0,0,,,https://www.hemnet.se/salda/villa-6rum-alvangen-ale-kommun-huldrornas-vag-39-4671464278484197387
175,176,5.481611572584453e+18,Pilörtsvägen 2,"Nödinge, Ale kommun",Ale,26 oktober 2022,2022-10-26,4420000,0.0,detached house,Ownership,6.0,183.0,0.0,786,1974,0,56949,0,0,0,,,https://www.hemnet.se/salda/villa-6rum-nodinge-ale-kommun-pilortsvagen-2-5481611572584453520
176,177,8.496539731671415e+18,Sandåker 270,"Hålanda, Ale kommun",Ale,25 oktober 2022,2022-10-25,3085000,0.0,detached house,Ownership,3.0,67.0,0.0,4115,1958,0,19200,0,0,0,,,https://www.hemnet.se/salda/villa-3rum-halanda-ale-kommun-sandaker-270-8496539731671416051
177,178,9.182968155818204e+17,Gunnarssons väg 4,"Älvängen, Ale kommun",Ale,25 oktober 2022,2022-10-25,3800000,0.0,detached house,Ownership,6.0,136.0,94.0,1422,1969,0,41501,0,0,0,,,https://www.hemnet.se/salda/villa-6rum-alvangen-ale-kommun-gunnarssons-vag-4-918296815581820559
178,179,6.627250527150764e+18,Bärs lid 99,"Skepplanda, Ale kommun",Ale,24 oktober 2022,2022-10-24,3500000,0.0,detached house,Ownership,5.0,135.0,0.0,605,1973,0,43600,1,0,0,,,https://www.hemnet.se/salda/villa-5rum-skepplanda-ale-kommun-bars-lid-99-6627250527150763917
179,180,7.951846043342922e+18,Drängedalen 570,"Skepplanda, Ale kommun",Ale,18 oktober 2022,2022-10-18,2300000,0.0,detached house,Ownership,3.0,72.0,0.0,2538,1993,0,21724,0,0,0,,,https://www.hemnet.se/salda/villa-3rum-skepplanda-ale-kommun-drangedalen-570-7951846043342921886
180,181,3.309420642829338e+18,Gamla vägen 4A,"Älvängen, Ale kommun",Ale,17 oktober 2022,2022-10-17,4200000,0.0,detached house,Ownership,3.0,130.0,15.0,1673,1933,0,40175,1,0,1,,,https://www.hemnet.se/salda/villa-3rum-alvangen-ale-kommun-gamla-vagen-4a-3309420642829337951
181,182,3.382269401464932e+18,Bergsvägen 14,"Älvängen, Ale kommun",Ale,13 oktober 2022,2022-10-13,3400000,0.0,detached house,Ownership,5.0,73.0,35.0,931,1920,0,0,0,0,0,,,https://www.hemnet.se/salda/villa-5rum-alvangen-ale-kommun-bergsvagen-14-3382269401464932011
182,183,2.3040638144698138e+17,Ryd 391,"Nol, Ale kommun",Ale,12 oktober 2022,2022-10-12,3700000,0.0,detached house,Ownership,7.0,156.0,0.0,1183,2013,0,38223,0,0,0,,,https://www.hemnet.se/salda/villa-7rum-nol-ale-kommun-ryd-391-230406381446981375
183,184,1.1304610224592132e+18,Svalörtsvägen 14,"Älvängen, Ale kommun",Ale,10 oktober 2022,2022-10-10,3595000,0.0,detached house,Ownership,4.0,113.0,0.0,228,1972,0,35488,1,0,0,,,https://www.hemnet.se/salda/villa-4rum-alvangen-ale-kommun-svalortsvagen-14-1130461022459213306
